13
822
30549
68448
36218
9209
31260
3076
40692
178900
2651
70323
14996
129622
148228
478
39856
28143
173346
169786
110327
34635
167791
84876
1927
65244
15987
12333
11
163412
150376
120677
98778
50
41114
161936
10547
37111
131357
147020
463
70919
54043
40834
121921
230802
133473
181
31481
157354
170216
6249
2655
18602
124742
126163
171
174430
72125
39463
103343
157969
15062
102794
1406
146021
96848
3955
42
35677
320
181304
10630
128882
18
132531
93
9220
143884
136063
103885
8217
122522
2453
16992
148949
172
124361
50381
204583
100423
104162
123260
146508
193738
155426
158899
153938
77423
100901
116
8203
12942
108745
12
37046
154203
104006
12493
2653
27162
205637
183394
5
194655
25613
129437
147949
2223
21790
107529
201808
164153
74
187645
205059
54
123540
5782
122515
143741
164928
62219
182028
176494
432
54998
171623
166384
1294
24480
73439
37904
28720
15512
161970
9674
62871
258
124708
118
113924
760
555
199561
113294
28023
2471
38453
21763
3
9217
172225
25669
2511
92828
192291
102652
77130
43111
188
48726
823
127023
29368
43570
27588
63888
34219
43443
91536
102680
198773
438
209685
278
19857
144733
1917
215
45315
83330
21241
147151
20100
20551
12692
160499
503
171131
59959
127398
25292
27627
163967
131835
25554
133038
71721
483
45
209010
125618
188834
140620
119890
156129
97207
17226
37380
177736
41
155703
66188
34119
69789
9216
17133
811
4390
155362
2397
205896
162886
43015
126042
172818
209778
46213
6472
31627
160477
2243
161417
171668
93260
8098
31594
218603
115746
699
53953
98
92415
22545
9609
42215
175914
176189
1198
521
90137
19237
2452
156009
150312
146652
63268
138161
25417
1111
27833
220308
70149
136888
118048
2921
180263
20963
33160
150
216132
97786
68425
1219
180974
176396
30869
172287
172386
25821
194594
21348
191862
39683
63628
91312
128621
170042
155821
182874
15363
181279
97842
5404
66362
1115
127060
13823
88
27708
27746
139030
244992
24181
150658
168435
143693
59946
198994
15818
73761
155068
197376
12002
133848
891
160851
224037
2987
155987
327
27173
30380
21523
173
140
22345
11170
117959
14105
4098
112
36946
10
915
13308
24068
1234
2842
59294
141572
394
66589
51
2381
21882
163968
826
2425
176920
2398
30933
40398
24508
7717
121408
140934
221107
7805
2952
47
79828
137297
131260
101721
138788
31730
163602
27225
13004
1465
105
105134
71
146886
199042
22827
475
16986
97903
185343
169426
125153
131366
183251
590
46
72287
169654
85256
206718
183840
55670
105551
219513
194607
237182
54625
199478
7854
39938
90419
1829
171499
36932
233078
40628
91514
220
173090
3201
144344
1258
169124
929
8051
1293
128671
24310
110277
148951
172308
162082
40793
2083
2389
2281
257
22141
96913
172081
198928
122298
65781
175155
11971
134726
175117
17329
156336
2375
15364
192153
158600
221194
55690
154597
58281
196340
1345
172242
2093
159675
203420
39953
29387
176229
372
143519
2719
193037
20437
10093
44163
50750
38054
12995
526
177639
159508
770
30539
47185
203993
194879
83195
177524
5716
171273
140933
82222
49
137269
624
9446
66356
42452
125678
148575
559
204027
3699
257501
13642
18833
2448
2392
146278
33604
224517
155695
143986
39351
2394
121
102548
15817
34585
815
242
121410
65532
54138
244522
71836
17223
2407
56692
236457
712
200147
91872
179275
554
103886
191189
10640
220877
188920
21050
137408
217372
233867
127024
233371
124172
146439
1269
66056
155624
58421
12962
8989
714
1
681
192457
904
1897
163
9440
195421
162007
40765
120
163068
112686
232043
27364
4636
180593
221
28
1382
8125
33154
2593
16395
234
191977
28259
25071
9203
160069
1353
174660
113997
126792
32125
200680
19600
66505
157526
168584
119
43868
124
171233
225694
201921
116998
128271
36345
27710
102104
167400
170416
199
2955
104710
202408
42776
1159
266192
4095
152162
181521
136991
16496
166669
154246
30957
157403
224
35815
43528
182134
553
18100
156566
494
182631
161614
42052
925
5737
94
132
109276
2338
145659
41002
234487
1041
121297
2346
26990
221965
91
229853
12902
157809
361
94362
18258
4324
155969
25643
421
213893
161533
140603
70512
19100
144592
163166
239188
41916
184921
194880
34887
203427
240
121288
217449
142326
25568
60
104363
119432
106217
245638
203417
244521
163745
143515
2596
104347
72321
195539
62227
103
15
21441
878
179572
170
31563
34127
24742
21632
171669
45358
